,LineId,Date,Time,Level,Process,Component,Content,EventId,EventTemplate
1804,1805,2015-10-18,"18:09:58,824",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 301 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
1805,1806,2015-10-18,"18:09:59,511",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,"94    E40
Name: EventId, dtype: object","94    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1806,1807,2015-10-18,"18:09:59,824",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1807,1808,2015-10-18,"18:09:59,824",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 302 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
1808,1809,2015-10-18,"18:10:00,511",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","95    E102
Name: EventId, dtype: object","95    Retrying connect to server: msra-sa-41:8030. A...
Name: EventTemplate, dtype: object"
1809,1810,2015-10-18,"18:10:00,511",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,"93    E79
Name: EventId, dtype: object","93    ERROR IN CONTACTING RM.
Name: EventTemplate, dtype: object"
1810,1811,2015-10-18,"18:10:00,824",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1811,1812,2015-10-18,"18:10:00,824",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 303 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
1812,1813,2015-10-18,"18:10:01,511",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,"94    E40
Name: EventId, dtype: object","94    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1813,1814,2015-10-18,"18:10:01,824",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1814,1815,2015-10-18,"18:10:01,824",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 304 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
1815,1816,2015-10-18,"18:10:02,511",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","95    E102
Name: EventId, dtype: object","95    Retrying connect to server: msra-sa-41:8030. A...
Name: EventTemplate, dtype: object"
1816,1817,2015-10-18,"18:10:02,511",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,"93    E79
Name: EventId, dtype: object","93    ERROR IN CONTACTING RM.
Name: EventTemplate, dtype: object"
1817,1818,2015-10-18,"18:10:02,855",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1818,1819,2015-10-18,"18:10:02,855",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 305 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
1819,1820,2015-10-18,"18:10:03,511",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,"94    E40
Name: EventId, dtype: object","94    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1820,1821,2015-10-18,"18:10:03,855",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1821,1822,2015-10-18,"18:10:03,855",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 306 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
1822,1823,2015-10-18,"18:10:04,511",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","95    E102
Name: EventId, dtype: object","95    Retrying connect to server: msra-sa-41:8030. A...
Name: EventTemplate, dtype: object"
1823,1824,2015-10-18,"18:10:04,511",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,"93    E79
Name: EventId, dtype: object","93    ERROR IN CONTACTING RM.
Name: EventTemplate, dtype: object"
1824,1825,2015-10-18,"18:10:04,855",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1825,1826,2015-10-18,"18:10:04,980",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 307 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
1826,1827,2015-10-18,"18:10:05,512",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,"94    E40
Name: EventId, dtype: object","94    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1827,1828,2015-10-18,"18:10:05,980",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1828,1829,2015-10-18,"18:10:05,980",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 308 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
1829,1830,2015-10-18,"18:10:06,512",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","95    E102
Name: EventId, dtype: object","95    Retrying connect to server: msra-sa-41:8030. A...
Name: EventTemplate, dtype: object"
1830,1831,2015-10-18,"18:10:06,512",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,"93    E79
Name: EventId, dtype: object","93    ERROR IN CONTACTING RM.
Name: EventTemplate, dtype: object"
1831,1832,2015-10-18,"18:10:06,980",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1832,1833,2015-10-18,"18:10:06,980",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 309 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
1833,1834,2015-10-18,"18:10:07,512",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,"94    E40
Name: EventId, dtype: object","94    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1834,1835,2015-10-18,"18:10:07,980",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1835,1836,2015-10-18,"18:10:07,980",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 310 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
1836,1837,2015-10-18,"18:10:08,527",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","95    E102
Name: EventId, dtype: object","95    Retrying connect to server: msra-sa-41:8030. A...
Name: EventTemplate, dtype: object"
1837,1838,2015-10-18,"18:10:08,527",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,"93    E79
Name: EventId, dtype: object","93    ERROR IN CONTACTING RM.
Name: EventTemplate, dtype: object"
1838,1839,2015-10-18,"18:10:08,980",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1839,1840,2015-10-18,"18:10:08,980",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 311 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
1840,1841,2015-10-18,"18:10:09,527",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,"94    E40
Name: EventId, dtype: object","94    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1841,1842,2015-10-18,"18:10:09,981",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1842,1843,2015-10-18,"18:10:09,981",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 312 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
1843,1844,2015-10-18,"18:10:10,527",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","95    E102
Name: EventId, dtype: object","95    Retrying connect to server: msra-sa-41:8030. A...
Name: EventTemplate, dtype: object"
1844,1845,2015-10-18,"18:10:10,527",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,"93    E79
Name: EventId, dtype: object","93    ERROR IN CONTACTING RM.
Name: EventTemplate, dtype: object"
1845,1846,2015-10-18,"18:10:10,981",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1846,1847,2015-10-18,"18:10:10,981",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 313 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
1847,1848,2015-10-18,"18:10:11,528",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,"94    E40
Name: EventId, dtype: object","94    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1848,1849,2015-10-18,"18:10:11,981",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1849,1850,2015-10-18,"18:10:11,981",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 314 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
1850,1851,2015-10-18,"18:10:12,528",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","95    E102
Name: EventId, dtype: object","95    Retrying connect to server: msra-sa-41:8030. A...
Name: EventTemplate, dtype: object"
1851,1852,2015-10-18,"18:10:12,528",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,"93    E79
Name: EventId, dtype: object","93    ERROR IN CONTACTING RM.
Name: EventTemplate, dtype: object"
1852,1853,2015-10-18,"18:10:13,012",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1853,1854,2015-10-18,"18:10:13,012",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 315 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
1854,1855,2015-10-18,"18:10:13,528",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,"94    E40
Name: EventId, dtype: object","94    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1855,1856,2015-10-18,"18:10:14,012",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1856,1857,2015-10-18,"18:10:14,012",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 316 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
1857,1858,2015-10-18,"18:10:14,528",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","95    E102
Name: EventId, dtype: object","95    Retrying connect to server: msra-sa-41:8030. A...
Name: EventTemplate, dtype: object"
1858,1859,2015-10-18,"18:10:14,528",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,"93    E79
Name: EventId, dtype: object","93    ERROR IN CONTACTING RM.
Name: EventTemplate, dtype: object"
1859,1860,2015-10-18,"18:10:15,012",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1860,1861,2015-10-18,"18:10:15,012",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 317 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
