,LineId,Month,Date,Time,User,Component,PID,Address,Content,EventId,EventTemplate
1662,1663,Jul,7,07:15:32,calvisitor-10-105-162-178,kernel,0,,ARPT: 763490.115579: wl0: MDNS: IPV6 Addr: 2607:f140:6000:8:c6b3:1ff:fecd:467f,"198    E235
Name: EventId, dtype: object","198    ARPT: <*> wl0: MDNS: IPV6 Addr: 2607:f140:6000...
Name: EventTemplate, dtype: object"
1663,1664,Jul,7,07:16:35,authorMacBook-Pro,configd,53,,"setting hostname to ""authorMacBook-Pro.local""","147    E111
Name: EventId, dtype: object","147    setting hostname to ""authorMacBook-Pro.local""
Name: EventTemplate, dtype: object"
1664,1665,Jul,7,07:16:48,calvisitor-10-105-162-178,corecaptured,37799,,"CCDataTap::profileRemoved, Owner: com.apple.driver.AirPort.Brcm4360.0, Name: StateSnapshots","346    E238
Name: EventId, dtype: object","346    CCDataTap::profileRemoved, Owner: com.apple.dr...
Name: EventTemplate, dtype: object"
1665,1666,Jul,7,07:17:17,calvisitor-10-105-162-178,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 20786 seconds.  Ignoring.","79    E341
Name: EventId, dtype: object","79    <*> scheduler_evaluate_activity told me to run...
Name: EventTemplate, dtype: object"
1666,1667,Jul,7,07:30:15,calvisitor-10-105-162-178,kernel,0,,AppleThunderboltGenericHAL::earlyWake - complete - took 1 milliseconds,"430    E86
Name: EventId, dtype: object","430    AppleThunderboltGenericHAL::earlyWake - comple...
Name: EventTemplate, dtype: object"
1667,1668,Jul,7,07:30:15,calvisitor-10-105-162-178,kernel,0,,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 12 unplug = 0,"299    E356
Name: EventId, dtype: object","299    IOThunderboltSwitch<0>(0x0)::listenerCallback ...
Name: EventTemplate, dtype: object"
1668,1669,Jul,7,07:30:25,calvisitor-10-105-162-178,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 481541 seconds.  Ignoring.","124    E392
Name: EventId, dtype: object","124    <*> scheduler_evaluate_activity told me to run...
Name: EventTemplate, dtype: object"
1669,1670,Jul,7,07:30:35,calvisitor-10-105-162-178,com.apple.CDScheduler,258,,Thermal pressure state: 0 Memory pressure state: 0,"11    E39
Name: EventId, dtype: object","11    Thermal pressure state: <*> Memory pressure st...
Name: EventTemplate, dtype: object"
1670,1671,Jul,7,07:59:26,calvisitor-10-105-162-178,kernel,0,,AppleThunderboltNHIType2::prePCIWake - power up complete - took 1 us,"248    E88
Name: EventId, dtype: object","248    AppleThunderboltNHIType2::prePCIWake - power u...
Name: EventTemplate, dtype: object"
1671,1672,Jul,7,07:59:26,calvisitor-10-105-162-178,configd,53,,"setting hostname to ""authorMacBook-Pro.local""","169    E78
Name: EventId, dtype: object","169    setting hostname to ""authorMacBook-Pro.local""
Name: EventTemplate, dtype: object"
1672,1673,Jul,7,07:59:26,authorMacBook-Pro,kernel,0,,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,"433    E5
Name: EventId, dtype: object","433    IO80211AWDLPeerManager::setAwdlOperatingMode S...
Name: EventTemplate, dtype: object"
1673,1674,Jul,7,07:59:31,calvisitor-10-105-162-178,sandboxd,129,[10018],QQ(10018) deny mach-lookup com.apple.networking.captivenetworksupport,"371    E268
Name: EventId, dtype: object","371    QQ(10018) deny mach-lookup com.apple.networkin...
Name: EventTemplate, dtype: object"
1674,1675,Jul,7,07:59:46,calvisitor-10-105-162-178,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 479780 seconds.  Ignoring.","124    E392
Name: EventId, dtype: object","124    <*> scheduler_evaluate_activity told me to run...
Name: EventTemplate, dtype: object"
1675,1676,Jul,7,08:28:42,authorMacBook-Pro,symptomsd,215,,__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2,"263    E257
Name: EventId, dtype: object","263    __73-[NetworkAnalyticsEngine observeValueForKe...
Name: EventTemplate, dtype: object"
1676,1677,Jul,7,08:28:48,calvisitor-10-105-162-178,networkd,195,,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from 0x4 to 0x8000000000000000,"161    E0
Name: EventId, dtype: object","161    nw_nat64_post_new_ifstate successfully changed...
Name: EventTemplate, dtype: object"
1677,1678,Jul,7,08:42:41,calvisitor-10-105-162-178,com.apple.CDScheduler,43,,Thermal pressure state: 0 Memory pressure state: 0,"11    E39
Name: EventId, dtype: object","11    Thermal pressure state: <*> Memory pressure st...
Name: EventTemplate, dtype: object"
1678,1679,Jul,7,09:09:36,calvisitor-10-105-162-178,Dock,307,,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=0 (null)/(null) opts=(null) when=2017-07-07 16:09:36 +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319),"125    E393
Name: EventId, dtype: object","125    -[UABestAppSuggestionManager notifyBestAppChan...
Name: EventTemplate, dtype: object"
1679,1680,Jul,7,09:09:55,calvisitor-10-105-162-178,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 14028 seconds.  Ignoring.","79    E341
Name: EventId, dtype: object","79    <*> scheduler_evaluate_activity told me to run...
Name: EventTemplate, dtype: object"
1680,1681,Jul,7,09:10:35,calvisitor-10-105-162-178,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,"418    E83
Name: EventId, dtype: object","418    <*> - <*> = <*>
Name: EventTemplate, dtype: object"
1681,1682,Jul,7,09:23:13,calvisitor-10-105-162-178,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 474773 seconds.  Ignoring.","124    E392
Name: EventId, dtype: object","124    <*> scheduler_evaluate_activity told me to run...
Name: EventTemplate, dtype: object"
1682,1683,Jul,7,09:37:11,calvisitor-10-105-162-178,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 473935 seconds.  Ignoring.","124    E392
Name: EventId, dtype: object","124    <*> scheduler_evaluate_activity told me to run...
Name: EventTemplate, dtype: object"
1683,1684,Jul,7,09:50:48,calvisitor-10-105-162-178,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 11575 seconds.  Ignoring.","79    E341
Name: EventId, dtype: object","79    <*> scheduler_evaluate_activity told me to run...
Name: EventTemplate, dtype: object"
1684,1685,Jul,7,09:51:24,calvisitor-10-105-162-178,kernel,0,,ARPT: 764299.017125: wl0: MDNS: IPV6 Addr: 2607:f140:6000:8:9cb8:f7f2:7c03:f956,"135    E246
Name: EventId, dtype: object","135    ARPT: <*> wl0: MDNS: IPV6 Addr: <*>
Name: EventTemplate, dtype: object"
1685,1686,Jul,7,10:04:25,calvisitor-10-105-162-178,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 472301 seconds.  Ignoring.","124    E392
Name: EventId, dtype: object","124    <*> scheduler_evaluate_activity told me to run...
Name: EventTemplate, dtype: object"
1686,1687,Jul,7,10:04:25,calvisitor-10-105-162-178,com.apple.cts,258,,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 845 seconds.  Ignoring.","124    E392
Name: EventId, dtype: object","124    <*> scheduler_evaluate_activity told me to run...
Name: EventTemplate, dtype: object"
1687,1688,Jul,7,10:05:03,calvisitor-10-105-162-178,kernel,0,,ARPT: 764361.057441: wl0: MDNS: IPV6 Addr: 2607:f140:6000:8:9cb8:f7f2:7c03:f956,"135    E246
Name: EventId, dtype: object","135    ARPT: <*> wl0: MDNS: IPV6 Addr: <*>
Name: EventTemplate, dtype: object"
1688,1689,Jul,7,10:17:44,calvisitor-10-105-162-178,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 9959 seconds.  Ignoring.","79    E341
Name: EventId, dtype: object","79    <*> scheduler_evaluate_activity told me to run...
Name: EventTemplate, dtype: object"
1689,1690,Jul,7,10:17:44,calvisitor-10-105-162-178,kernel,0,,AirPort: Link Up on awdl0,"261    E166
Name: EventId, dtype: object","261    AirPort: Link Up on awdl0
Name: EventTemplate, dtype: object"
1690,1691,Jul,7,10:18:03,calvisitor-10-105-162-178,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 10028 seconds.  Ignoring.","79    E341
Name: EventId, dtype: object","79    <*> scheduler_evaluate_activity told me to run...
Name: EventTemplate, dtype: object"
1691,1692,Jul,7,10:18:45,calvisitor-10-105-162-178,kernel,0,,"ARPT: 764427.640542: wl0: setup_keepalive: Seq: 204730741, Ack: 2772623181, Win size: 4096","195    E362
Name: EventId, dtype: object","195    ARPT: <*> wl0: setup_keepalive: Seq: <*> Ack: ...
Name: EventTemplate, dtype: object"
1692,1693,Jul,7,10:31:22,calvisitor-10-105-162-178,kernel,0,,AppleThunderboltGenericHAL::earlyWake - complete - took 0 milliseconds,"430    E86
Name: EventId, dtype: object","430    AppleThunderboltGenericHAL::earlyWake - comple...
Name: EventTemplate, dtype: object"
1693,1694,Jul,7,10:31:22,calvisitor-10-105-162-178,kernel,0,,"RTC: Maintenance 2017/7/7 17:31:21, sleep 2017/7/7 17:18:49","332    E267
Name: EventId, dtype: object","332    RTC: Maintenance <*> <*> sleep <*> <*>
Name: EventTemplate, dtype: object"
1694,1695,Jul,7,10:31:32,calvisitor-10-105-162-178,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 9219 seconds.  Ignoring.","79    E341
Name: EventId, dtype: object","79    <*> scheduler_evaluate_activity told me to run...
Name: EventTemplate, dtype: object"
1695,1696,Jul,7,10:37:43,calvisitor-10-105-162-178,kernel,0,,RTC: PowerByCalendarDate setting ignored,"231    E131
Name: EventId, dtype: object","231    <*> <*>
Name: EventTemplate, dtype: object"
1696,1697,Jul,7,10:37:43,calvisitor-10-105-162-178,QQ,10018,,############################## _getSysMsgList,"94    E130
Name: EventId, dtype: object","94    ############################## _getSysMsgList
Name: EventTemplate, dtype: object"
1697,1698,Jul,7,10:37:43,calvisitor-10-105-162-178,kernel,0,,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 12 unplug = 0,"299    E356
Name: EventId, dtype: object","299    IOThunderboltSwitch<0>(0x0)::listenerCallback ...
Name: EventTemplate, dtype: object"
1698,1699,Jul,7,10:37:43,calvisitor-10-105-162-178,kernel,0,,en0: channel changed to 1,"173    E114
Name: EventId, dtype: object","173    en0: channel changed to <*>
Name: EventTemplate, dtype: object"
1699,1700,Jul,7,10:38:06,calvisitor-10-105-162-178,Mail,11203,,Unrecognized XSSimpleTypeDefinition: OneOff,"286    E115
Name: EventId, dtype: object","286    <*> <*>
Name: EventTemplate, dtype: object"
1700,1701,Jul,7,10:38:10,calvisitor-10-105-162-178,QQ,10018,,DB Path: /Users/xpc/Library/Containers/com.tencent.qq/Data/Documents/contents/916639562/QQ.db,"164    E247
Name: EventId, dtype: object","164    DB Path: /Users/xpc/Library/Containers/com.ten...
Name: EventTemplate, dtype: object"
1701,1702,Jul,7,10:38:23,calvisitor-10-105-162-178,UserEventAgent,258,,Could not get event name for stream/token: com.apple.xpc.activity/4505: 132: Request for stale data,"23    E239
Name: EventId, dtype: object","23    Could not get event name for stream/token: com...
Name: EventTemplate, dtype: object"
1702,1703,Jul,7,10:54:41,calvisitor-10-105-162-178,ksfetch,37925,,2017-07-07 10:54:41.296 ksfetch[37925/0x7fff79824000] [lvl=2] KSHelperReceiveAllData() KSHelperTool read 1926 bytes from stdin.,"322    E334
Name: EventId, dtype: object","322    2017-07-07 10:54:41.296 ksfetch[37925/0x7fff79...
Name: EventTemplate, dtype: object"
1703,1704,Jul,7,10:54:41,calvisitor-10-105-162-178,GoogleSoftwareUpdateAgent,37924,,2017-07-07 10:54:41.875 GoogleSoftwareUpdateAgent[37924/0x7000002a0000] [lvl=2] -[KSUpdateCheckAction performAction] KSUpdateCheckAction starting update check for ticket(s): {( <KSTicket:0x100365950 productID=com.google.Chrome version=59.0.3071.115 xc=<KSPathExistenceChecker:0x10036e950 path=/Applications/Google Chrome.app> serverType=Omaha url=https://tools.google.com/service/update2 creationDate=2017-02-18 15:41:18 tagPath=/Applications/Google Chrome.app/Contents/Info.plist tagKey=KSChannelID brandPath=/Users/xpc/Library/Google/Google Chrome Brand.plist brandKey=KSBrandID versionPath=/Applications/Google Chrome.app/Contents/Info.plist versionKey=KSVersion cohort=1:1y5: cohortName=Stable ticketVersion=1 > )} Using server: <KSOmahaServer:0x100243f20 engine=<KSUpdateEngine:0x1007161b0> >,"338    E452
Name: EventId, dtype: object","338    2017-07-07 10:54:41.875 GoogleSoftwareUpdateAg...
Name: EventTemplate, dtype: object"
1704,1705,Jul,7,10:57:19,calvisitor-10-105-162-178,locationd,82,,Location icon should now be in state 'Inactive',"412    E45
Name: EventId, dtype: object","412    Location icon should now be in state <*>
Name: EventTemplate, dtype: object"
1705,1706,Jul,7,11:01:11,calvisitor-10-105-162-178,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,"179    E269
Name: EventId, dtype: object","179    send_datagram_available_ping: pid 445 failed t...
Name: EventTemplate, dtype: object"
1706,1707,Jul,7,11:22:27,calvisitor-10-105-162-178,locationd,82,,"NETWORK: requery, 0, 0, 0, 0, 294, items, fQueryRetries, 0, fLastRetryTimestamp, 521144227.4","5    E363
Name: EventId, dtype: object","5    NETWORK: requery, 0, 0, 0, 0, <*> items, fQuer...
Name: EventTemplate, dtype: object"
1707,1708,Jul,7,11:28:11,calvisitor-10-105-162-178,com.apple.ncplugin.weather,37956,,Error in CoreDragRemoveTrackingHandler: -1856,"369    E79
Name: EventId, dtype: object","369    Error in CoreDragRemoveTrackingHandler: -1856
Name: EventTemplate, dtype: object"
1708,1709,Jul,7,11:28:44,calvisitor-10-105-162-178,com.apple.xpc.launchd,1,com.apple.xpc.launchd.domain.pid.WebContent.37963,"Path not allowed in target domain: type = pid, path = /System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/com.apple.Safari.History.xpc/Contents/MacOS/com.apple.Safari.History error = 147: The specified service did not ship in the requestor's bundle, origin = /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc","428    E435
Name: EventId, dtype: object","428    Path not allowed in target domain: type = pid,...
Name: EventTemplate, dtype: object"
1709,1710,Jul,7,11:48:06,calvisitor-10-105-162-178,com.apple.WebKit.WebContent,32778,,[11:48:06.869] FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/LegibleOutput/FigAgglomerator.c line 92,"84    E414
Name: EventId, dtype: object","84    <*> FigAgglomeratorSetObjectForKey signalled e...
Name: EventTemplate, dtype: object"
1710,1711,Jul,7,11:57:06,calvisitor-10-105-162-178,com.apple.xpc.launchd,1,com.apple.xpc.launchd.domain.pid.WebContent.37999,"Path not allowed in target domain: type = pid, path = /System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/com.apple.Safari.ImageDecoder.xpc/Contents/MacOS/com.apple.Safari.ImageDecoder error = 147: The specified service did not ship in the requestor's bundle, origin = /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc","428    E435
Name: EventId, dtype: object","428    Path not allowed in target domain: type = pid,...
Name: EventTemplate, dtype: object"
1711,1712,Jul,7,11:57:23,calvisitor-10-105-162-178,locationd,82,,Location icon should now be in state 'Active',"412    E45
Name: EventId, dtype: object","412    Location icon should now be in state <*>
Name: EventTemplate, dtype: object"
1712,1713,Jul,7,12:12:06,calvisitor-10-105-162-178,com.apple.xpc.launchd,1,com.apple.xpc.launchd.domain.user.501,"Service ""com.apple.xpc.launchd.unmanaged.loginwindow.94"" tried to hijack endpoint ""com.apple.tsm.uiserver"" from owner: com.apple.SystemUIServer.agent","105    E430
Name: EventId, dtype: object","105    Service ""com.apple.xpc.launchd.unmanaged.login...
Name: EventTemplate, dtype: object"
1713,1714,Jul,7,12:12:27,calvisitor-10-105-162-178,locationd,82,,Location icon should now be in state 'Active',"412    E45
Name: EventId, dtype: object","412    Location icon should now be in state <*>
Name: EventTemplate, dtype: object"
1714,1715,Jul,7,12:14:35,calvisitor-10-105-162-178,kernel,0,,"ARPT: 770226.223664: IOPMPowerSource Information: onWake,  SleepType: Normal Sleep,  'ExternalConnected': Yes, 'TimeRemaining': 0,","148    E391
Name: EventId, dtype: object","148    ARPT: <*> IOPMPowerSource Information: <*>  Sl...
Name: EventTemplate, dtype: object"
1715,1716,Jul,7,12:14:38,calvisitor-10-105-162-178,com.apple.SecurityServer,80,,Session 101800 destroyed,"57    E156
Name: EventId, dtype: object","57    Session <*> <*>
Name: EventTemplate, dtype: object"
1716,1717,Jul,7,12:15:44,calvisitor-10-105-162-178,quicklookd,38023,,Error returned from iconservicesagent: (null),"145    E48
Name: EventId, dtype: object","145    Error returned from iconservicesagent: (null)
Name: EventTemplate, dtype: object"
