,LineId,Time,Component,Pid,Content,EventId,EventTemplate
1573,1574,20171223-23:40:14:440,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514043540000##7214##549659##8661##16256##32254765,"4    E7
Name: EventId, dtype: object","4     getTodayTotalDetailSteps = <*>
Name: EventTemplate, dtype: object"
1574,1575,20171223-23:40:14:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514043540000##7214##549659##8661##16256##32258759,"5    E8
Name: EventId, dtype: object","5    <*>
Name: EventTemplate, dtype: object"
1575,1576,20171223-23:40:14:457,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,"6    E9
Name: EventId, dtype: object","6    calculateCaloriesWithCache <*>
Name: EventTemplate, dtype: object"
1576,1577,20171223-23:40:14:462,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"7    E10
Name: EventId, dtype: object","7    calculateAltitudeWithCache <*>
Name: EventTemplate, dtype: object"
1577,1578,20171223-23:41:0:155,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"12    E14
Name: EventId, dtype: object","12    processHandleBroadcastAction action:android.in...
Name: EventTemplate, dtype: object"
1578,1579,20171223-23:42:0:134,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"12    E14
Name: EventId, dtype: object","12    processHandleBroadcastAction action:android.in...
Name: EventTemplate, dtype: object"
1579,1580,20171223-23:42:38:906,Step_LSC,30002312,onStandStepChanged 3786,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
1580,1581,20171223-23:42:38:915,Step_LSC,30002312,onExtend:1514043759000 0 0 0,"13    E39
Name: EventId, dtype: object","13    <*> <*> 0 <*>
Name: EventTemplate, dtype: object"
1581,1582,20171223-23:42:39:207,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514043540000##7214##549659##8661##16256##32258759,"4    E7
Name: EventId, dtype: object","4     getTodayTotalDetailSteps = <*>
Name: EventTemplate, dtype: object"
1582,1583,20171223-23:42:39:207,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514043660000##7214##549659##8661##16256##32403526,"5    E8
Name: EventId, dtype: object","5    <*>
Name: EventTemplate, dtype: object"
1583,1584,20171223-23:42:39:221,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,"6    E9
Name: EventId, dtype: object","6    calculateCaloriesWithCache <*>
Name: EventTemplate, dtype: object"
1584,1585,20171223-23:42:39:225,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"7    E10
Name: EventId, dtype: object","7    calculateAltitudeWithCache <*>
Name: EventTemplate, dtype: object"
1585,1586,20171223-23:43:0:139,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"12    E14
Name: EventId, dtype: object","12    processHandleBroadcastAction action:android.in...
Name: EventTemplate, dtype: object"
1586,1587,20171223-23:44:0:163,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"12    E14
Name: EventId, dtype: object","12    processHandleBroadcastAction action:android.in...
Name: EventTemplate, dtype: object"
1587,1588,20171223-23:45:0:128,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"12    E14
Name: EventId, dtype: object","12    processHandleBroadcastAction action:android.in...
Name: EventTemplate, dtype: object"
1588,1589,20171223-23:46:0:137,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"12    E14
Name: EventId, dtype: object","12    processHandleBroadcastAction action:android.in...
Name: EventTemplate, dtype: object"
1589,1590,20171223-23:46:7:137,Step_LSC,30002312,onStandStepChanged 3786,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
1590,1591,20171223-23:46:7:148,Step_LSC,30002312,onExtend:1514043967000 0 0 5,"13    E39
Name: EventId, dtype: object","13    <*> <*> 0 <*>
Name: EventTemplate, dtype: object"
1591,1592,20171223-23:46:7:444,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514043660000##7214##549659##8661##16256##32403526,"4    E7
Name: EventId, dtype: object","4     getTodayTotalDetailSteps = <*>
Name: EventTemplate, dtype: object"
1592,1593,20171223-23:46:7:444,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514043900000##7214##549659##8661##16256##32611763,"5    E8
Name: EventId, dtype: object","5    <*>
Name: EventTemplate, dtype: object"
1593,1594,20171223-23:46:7:464,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,"6    E9
Name: EventId, dtype: object","6    calculateCaloriesWithCache <*>
Name: EventTemplate, dtype: object"
1594,1595,20171223-23:46:7:467,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"7    E10
Name: EventId, dtype: object","7    calculateAltitudeWithCache <*>
Name: EventTemplate, dtype: object"
1595,1596,20171223-23:46:14:137,Step_LSC,30002312,onStandStepChanged 3786,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
1596,1597,20171223-23:46:14:150,Step_LSC,30002312,onExtend:1514043974000 0 0 0,"13    E39
Name: EventId, dtype: object","13    <*> <*> 0 <*>
Name: EventTemplate, dtype: object"
1597,1598,20171223-23:46:14:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514043900000##7214##549659##8661##16256##32611763,"4    E7
Name: EventId, dtype: object","4     getTodayTotalDetailSteps = <*>
Name: EventTemplate, dtype: object"
1598,1599,20171223-23:46:14:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514043900000##7214##549659##8661##16256##32618758,"5    E8
Name: EventId, dtype: object","5    <*>
Name: EventTemplate, dtype: object"
1599,1600,20171223-23:46:14:457,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,"6    E9
Name: EventId, dtype: object","6    calculateCaloriesWithCache <*>
Name: EventTemplate, dtype: object"
1600,1601,20171223-23:46:14:462,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"7    E10
Name: EventId, dtype: object","7    calculateAltitudeWithCache <*>
Name: EventTemplate, dtype: object"
1601,1602,20171223-23:47:0:156,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"12    E14
Name: EventId, dtype: object","12    processHandleBroadcastAction action:android.in...
Name: EventTemplate, dtype: object"
1602,1603,20171223-23:48:0:156,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"12    E14
Name: EventId, dtype: object","12    processHandleBroadcastAction action:android.in...
Name: EventTemplate, dtype: object"
1603,1604,20171223-23:49:0:142,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"12    E14
Name: EventId, dtype: object","12    processHandleBroadcastAction action:android.in...
Name: EventTemplate, dtype: object"
1604,1605,20171223-23:50:0:130,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"12    E14
Name: EventId, dtype: object","12    processHandleBroadcastAction action:android.in...
Name: EventTemplate, dtype: object"
1605,1606,20171223-23:50:48:406,Step_LSC,30002312,onStandStepChanged 3786,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
1606,1607,20171223-23:50:48:414,Step_LSC,30002312,onExtend:1514044249000 0 0 0,"13    E39
Name: EventId, dtype: object","13    <*> <*> 0 <*>
Name: EventTemplate, dtype: object"
1607,1608,20171223-23:50:48:707,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514043900000##7214##549659##8661##16256##32618758,"4    E7
Name: EventId, dtype: object","4     getTodayTotalDetailSteps = <*>
Name: EventTemplate, dtype: object"
1608,1609,20171223-23:50:48:708,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044140000##7214##549659##8661##16256##32893026,"5    E8
Name: EventId, dtype: object","5    <*>
Name: EventTemplate, dtype: object"
1609,1610,20171223-23:50:48:718,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,"6    E9
Name: EventId, dtype: object","6    calculateCaloriesWithCache <*>
Name: EventTemplate, dtype: object"
1610,1611,20171223-23:50:48:722,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"7    E10
Name: EventId, dtype: object","7    calculateAltitudeWithCache <*>
Name: EventTemplate, dtype: object"
1611,1612,20171223-23:51:0:123,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"12    E14
Name: EventId, dtype: object","12    processHandleBroadcastAction action:android.in...
Name: EventTemplate, dtype: object"
1612,1613,20171223-23:52:0:154,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"12    E14
Name: EventId, dtype: object","12    processHandleBroadcastAction action:android.in...
Name: EventTemplate, dtype: object"
1613,1614,20171223-23:52:57:138,Step_LSC,30002312,onStandStepChanged 3786,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
1614,1615,20171223-23:52:57:155,Step_LSC,30002312,onExtend:1514044377000 0 0 5,"13    E39
Name: EventId, dtype: object","13    <*> <*> 0 <*>
Name: EventTemplate, dtype: object"
1615,1616,20171223-23:52:57:444,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044140000##7214##549659##8661##16256##32893026,"4    E7
Name: EventId, dtype: object","4     getTodayTotalDetailSteps = <*>
Name: EventTemplate, dtype: object"
1616,1617,20171223-23:52:57:444,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044260000##7214##549659##8661##16256##33021763,"5    E8
Name: EventId, dtype: object","5    <*>
Name: EventTemplate, dtype: object"
1617,1618,20171223-23:52:57:453,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,"6    E9
Name: EventId, dtype: object","6    calculateCaloriesWithCache <*>
Name: EventTemplate, dtype: object"
1618,1619,20171223-23:52:57:456,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"7    E10
Name: EventId, dtype: object","7    calculateAltitudeWithCache <*>
Name: EventTemplate, dtype: object"
1619,1620,20171223-23:53:0:133,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"12    E14
Name: EventId, dtype: object","12    processHandleBroadcastAction action:android.in...
Name: EventTemplate, dtype: object"
1620,1621,20171223-23:53:0:141,Step_LSC,30002312,onStandStepChanged 3786,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
1621,1622,20171223-23:53:0:147,Step_LSC,30002312,onExtend:1514044380000 0 0 0,"13    E39
Name: EventId, dtype: object","13    <*> <*> 0 <*>
Name: EventTemplate, dtype: object"
1622,1623,20171223-23:53:0:441,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044260000##7214##549659##8661##16256##33021763,"4    E7
Name: EventId, dtype: object","4     getTodayTotalDetailSteps = <*>
Name: EventTemplate, dtype: object"
1623,1624,20171223-23:53:0:442,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33024761,"5    E8
Name: EventId, dtype: object","5    <*>
Name: EventTemplate, dtype: object"
1624,1625,20171223-23:53:0:450,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,"6    E9
Name: EventId, dtype: object","6    calculateCaloriesWithCache <*>
Name: EventTemplate, dtype: object"
1625,1626,20171223-23:53:0:453,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"7    E10
Name: EventId, dtype: object","7    calculateAltitudeWithCache <*>
Name: EventTemplate, dtype: object"
1626,1627,20171223-23:53:15:137,Step_LSC,30002312,onStandStepChanged 3786,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
1627,1628,20171223-23:53:15:153,Step_LSC,30002312,onExtend:1514044395000 0 0 5,"13    E39
Name: EventId, dtype: object","13    <*> <*> 0 <*>
Name: EventTemplate, dtype: object"
1628,1629,20171223-23:53:15:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33024761,"4    E7
Name: EventId, dtype: object","4     getTodayTotalDetailSteps = <*>
Name: EventTemplate, dtype: object"
1629,1630,20171223-23:53:15:439,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33039758,"5    E8
Name: EventId, dtype: object","5    <*>
Name: EventTemplate, dtype: object"
1630,1631,20171223-23:53:15:455,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,"6    E9
Name: EventId, dtype: object","6    calculateCaloriesWithCache <*>
Name: EventTemplate, dtype: object"
1631,1632,20171223-23:53:15:464,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"7    E10
Name: EventId, dtype: object","7    calculateAltitudeWithCache <*>
Name: EventTemplate, dtype: object"
1632,1633,20171223-23:53:17:137,Step_LSC,30002312,onStandStepChanged 3786,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
1633,1634,20171223-23:53:17:156,Step_LSC,30002312,onExtend:1514044397000 0 0 0,"13    E39
Name: EventId, dtype: object","13    <*> <*> 0 <*>
Name: EventTemplate, dtype: object"
1634,1635,20171223-23:53:17:443,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33039758,"4    E7
Name: EventId, dtype: object","4     getTodayTotalDetailSteps = <*>
Name: EventTemplate, dtype: object"
1635,1636,20171223-23:53:17:444,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33041763,"5    E8
Name: EventId, dtype: object","5    <*>
Name: EventTemplate, dtype: object"
1636,1637,20171223-23:53:17:467,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,"6    E9
Name: EventId, dtype: object","6    calculateCaloriesWithCache <*>
Name: EventTemplate, dtype: object"
1637,1638,20171223-23:53:17:472,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"7    E10
Name: EventId, dtype: object","7    calculateAltitudeWithCache <*>
Name: EventTemplate, dtype: object"
1638,1639,20171223-23:53:25:139,Step_LSC,30002312,onStandStepChanged 3786,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
1639,1640,20171223-23:53:25:146,Step_LSC,30002312,onExtend:1514044405000 0 0 5,"13    E39
Name: EventId, dtype: object","13    <*> <*> 0 <*>
Name: EventTemplate, dtype: object"
1640,1641,20171223-23:53:25:440,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33041763,"4    E7
Name: EventId, dtype: object","4     getTodayTotalDetailSteps = <*>
Name: EventTemplate, dtype: object"
1641,1642,20171223-23:53:25:441,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33049759,"5    E8
Name: EventId, dtype: object","5    <*>
Name: EventTemplate, dtype: object"
1642,1643,20171223-23:53:25:452,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,"6    E9
Name: EventId, dtype: object","6    calculateCaloriesWithCache <*>
Name: EventTemplate, dtype: object"
1643,1644,20171223-23:53:25:456,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"7    E10
Name: EventId, dtype: object","7    calculateAltitudeWithCache <*>
Name: EventTemplate, dtype: object"
1644,1645,20171223-23:53:31:137,Step_LSC,30002312,onStandStepChanged 3786,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
1645,1646,20171223-23:53:31:151,Step_LSC,30002312,onExtend:1514044411000 0 0 0,"13    E39
Name: EventId, dtype: object","13    <*> <*> 0 <*>
Name: EventTemplate, dtype: object"
1646,1647,20171223-23:53:31:441,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33049759,"4    E7
Name: EventId, dtype: object","4     getTodayTotalDetailSteps = <*>
Name: EventTemplate, dtype: object"
1647,1648,20171223-23:53:31:441,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33055760,"5    E8
Name: EventId, dtype: object","5    <*>
Name: EventTemplate, dtype: object"
1648,1649,20171223-23:53:31:452,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,"6    E9
Name: EventId, dtype: object","6    calculateCaloriesWithCache <*>
Name: EventTemplate, dtype: object"
1649,1650,20171223-23:53:31:458,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"7    E10
Name: EventId, dtype: object","7    calculateAltitudeWithCache <*>
Name: EventTemplate, dtype: object"
1650,1651,20171223-23:53:40:143,Step_LSC,30002312,onStandStepChanged 3786,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
1651,1652,20171223-23:53:40:152,Step_LSC,30002312,onExtend:1514044420000 0 0 5,"13    E39
Name: EventId, dtype: object","13    <*> <*> 0 <*>
Name: EventTemplate, dtype: object"
1652,1653,20171223-23:53:40:447,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33055760,"4    E7
Name: EventId, dtype: object","4     getTodayTotalDetailSteps = <*>
Name: EventTemplate, dtype: object"
