,LineId,Date,Time,Level,Node,Component,Id,Content,EventId,EventTemplate
1577,1578,2015-07-29,"19:25:26,557",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,"15    E5.0
Name: EventId, dtype: object","15    <*> <*>
Name: EventTemplate, dtype: object"
1578,1579,2015-07-29,"19:25:29,812",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:47767,"29    E1.0
Name: EventId, dtype: object","29    Received connection request <*>
Name: EventTemplate, dtype: object"
1579,1580,2015-07-29,"19:25:33,048",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,"35    E3.0
Name: EventId, dtype: object","35    Interrupted while waiting for message on queue
Name: EventTemplate, dtype: object"
1580,1581,2015-07-29,"19:25:33,154",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,"35    E3.0
Name: EventId, dtype: object","35    Interrupted while waiting for message on queue
Name: EventTemplate, dtype: object"
1581,1582,2015-07-29,"19:25:36,389",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =","22    E4.0
Name: EventId, dtype: object","22    Connection broken for id <*> my id = <*> error =
Name: EventTemplate, dtype: object"
1582,1583,2015-07-29,"19:25:36,392",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:47367,"29    E1.0
Name: EventId, dtype: object","29    Received connection request <*>
Name: EventTemplate, dtype: object"
1583,1584,2015-07-29,"19:25:36,464",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,"35    E3.0
Name: EventId, dtype: object","35    Interrupted while waiting for message on queue
Name: EventTemplate, dtype: object"
1584,1585,2015-07-29,"19:25:36,494",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =","22    E4.0
Name: EventId, dtype: object","22    Connection broken for id <*> my id = <*> error =
Name: EventTemplate, dtype: object"
1585,1586,2015-07-29,"19:25:36,572",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:45053,"29    E1.0
Name: EventId, dtype: object","29    Received connection request <*>
Name: EventTemplate, dtype: object"
1586,1587,2015-07-29,"19:25:36,585",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,"15    E5.0
Name: EventId, dtype: object","15    <*> <*>
Name: EventTemplate, dtype: object"
1587,1588,2015-07-29,"19:25:39,729",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,"13    E2.0
Name: EventId, dtype: object","13    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1588,1589,2015-07-29,"19:25:43,070",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =","22    E4.0
Name: EventId, dtype: object","22    Connection broken for id <*> my id = <*> error =
Name: EventTemplate, dtype: object"
1589,1590,2015-07-29,"19:25:43,145",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,"15    E5.0
Name: EventId, dtype: object","15    <*> <*>
Name: EventTemplate, dtype: object"
1590,1591,2015-07-29,"19:25:49,854",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,"35    E3.0
Name: EventId, dtype: object","35    Interrupted while waiting for message on queue
Name: EventTemplate, dtype: object"
1591,1592,2015-07-29,"19:25:55,059",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,"35    E3.0
Name: EventId, dtype: object","35    Interrupted while waiting for message on queue
Name: EventTemplate, dtype: object"
1592,1593,2015-07-29,"19:25:55,268",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,"13    E2.0
Name: EventId, dtype: object","13    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1593,1594,2015-07-29,"19:25:58,399",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,"15    E5.0
Name: EventId, dtype: object","15    <*> <*>
Name: EventTemplate, dtype: object"
1594,1595,2015-07-29,"19:26:01,736",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,"15    E5.0
Name: EventId, dtype: object","15    <*> <*>
Name: EventTemplate, dtype: object"
1595,1596,2015-07-29,"19:26:01,947",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,"13    E2.0
Name: EventId, dtype: object","13    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1596,1597,2015-07-29,"19:26:11,758",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,"35    E3.0
Name: EventId, dtype: object","35    Interrupted while waiting for message on queue
Name: EventTemplate, dtype: object"
1597,1598,2015-07-29,"19:26:15,102",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,"13    E2.0
Name: EventId, dtype: object","13    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1598,1599,2015-07-29,"19:26:16,412",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:47512,"29    E1.0
Name: EventId, dtype: object","29    Received connection request <*>
Name: EventTemplate, dtype: object"
1599,1600,2015-07-29,"19:26:18,433",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:47515,"29    E1.0
Name: EventId, dtype: object","29    Received connection request <*>
Name: EventTemplate, dtype: object"
1600,1601,2015-07-29,"19:26:18,534",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:47931,"29    E1.0
Name: EventId, dtype: object","29    Received connection request <*>
Name: EventTemplate, dtype: object"
1601,1602,2015-07-29,"19:26:21,780",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,"35    E3.0
Name: EventId, dtype: object","35    Interrupted while waiting for message on queue
Name: EventTemplate, dtype: object"
1602,1603,2015-07-29,"19:26:21,874",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,"15    E5.0
Name: EventId, dtype: object","15    <*> <*>
Name: EventTemplate, dtype: object"
1603,1604,2015-07-29,"19:26:21,877",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,"35    E3.0
Name: EventId, dtype: object","35    Interrupted while waiting for message on queue
Name: EventTemplate, dtype: object"
1604,1605,2015-07-29,"19:26:25,214",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:47954,"29    E1.0
Name: EventId, dtype: object","29    Received connection request <*>
Name: EventTemplate, dtype: object"
1605,1606,2015-07-29,"19:26:28,458",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =","22    E4.0
Name: EventId, dtype: object","22    Connection broken for id <*> my id = <*> error =
Name: EventTemplate, dtype: object"
1606,1607,2015-07-29,"19:26:31,792",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,"13    E2.0
Name: EventId, dtype: object","13    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1607,1608,2015-07-29,"19:26:32,001",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,"35    E3.0
Name: EventId, dtype: object","35    Interrupted while waiting for message on queue
Name: EventTemplate, dtype: object"
1608,1609,2015-07-29,"19:26:35,137",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,"35    E3.0
Name: EventId, dtype: object","35    Interrupted while waiting for message on queue
Name: EventTemplate, dtype: object"
1609,1610,2015-07-29,"19:26:35,235",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,"15    E5.0
Name: EventId, dtype: object","15    <*> <*>
Name: EventTemplate, dtype: object"
1610,1611,2015-07-29,"19:26:38,476",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:47613,"29    E1.0
Name: EventId, dtype: object","29    Received connection request <*>
Name: EventTemplate, dtype: object"
1611,1612,2015-07-29,"19:26:38,572",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =","22    E4.0
Name: EventId, dtype: object","22    Connection broken for id <*> my id = <*> error =
Name: EventTemplate, dtype: object"
1612,1613,2015-07-29,"19:26:38,683",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,"13    E2.0
Name: EventId, dtype: object","13    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1613,1614,2015-07-29,"19:26:41,914",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,"35    E3.0
Name: EventId, dtype: object","35    Interrupted while waiting for message on queue
Name: EventTemplate, dtype: object"
1614,1615,2015-07-29,"19:26:45,151",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,"15    E5.0
Name: EventId, dtype: object","15    <*> <*>
Name: EventTemplate, dtype: object"
1615,1616,2015-07-29,"19:26:48,591",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =","22    E4.0
Name: EventId, dtype: object","22    Connection broken for id <*> my id = <*> error =
Name: EventTemplate, dtype: object"
1616,1617,2015-07-29,"19:26:48,698",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:45309,"29    E1.0
Name: EventId, dtype: object","29    Received connection request <*>
Name: EventTemplate, dtype: object"
1617,1618,2015-07-29,"19:26:48,698",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,"35    E3.0
Name: EventId, dtype: object","35    Interrupted while waiting for message on queue
Name: EventTemplate, dtype: object"
1618,1619,2015-07-29,"19:26:51,831",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,"15    E5.0
Name: EventId, dtype: object","15    <*> <*>
Name: EventTemplate, dtype: object"
1619,1620,2015-07-29,"19:26:51,929",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:48047,"29    E1.0
Name: EventId, dtype: object","29    Received connection request <*>
Name: EventTemplate, dtype: object"
1620,1621,2015-07-29,"19:26:51,929",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:48048,"29    E1.0
Name: EventId, dtype: object","29    Received connection request <*>
Name: EventTemplate, dtype: object"
1621,1622,2015-07-29,"19:26:55,269",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =","22    E4.0
Name: EventId, dtype: object","22    Connection broken for id <*> my id = <*> error =
Name: EventTemplate, dtype: object"
1622,1623,2015-07-29,"19:26:55,270",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,"15    E5.0
Name: EventId, dtype: object","15    <*> <*>
Name: EventTemplate, dtype: object"
1623,1624,2015-07-29,"19:26:58,715",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:45343,"29    E1.0
Name: EventId, dtype: object","29    Received connection request <*>
Name: EventTemplate, dtype: object"
1624,1625,2015-07-29,"19:27:05,187",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,"15    E5.0
Name: EventId, dtype: object","15    <*> <*>
Name: EventTemplate, dtype: object"
1625,1626,2015-07-29,"19:27:05,289",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,"13    E2.0
Name: EventId, dtype: object","13    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1626,1627,2015-07-29,"19:27:05,399",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =","22    E4.0
Name: EventId, dtype: object","22    Connection broken for id <*> my id = <*> error =
Name: EventTemplate, dtype: object"
1627,1628,2015-07-29,"19:27:11,866",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,"35    E3.0
Name: EventId, dtype: object","35    Interrupted while waiting for message on queue
Name: EventTemplate, dtype: object"
1628,1629,2015-07-29,"19:27:11,867",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,"35    E3.0
Name: EventId, dtype: object","35    Interrupted while waiting for message on queue
Name: EventTemplate, dtype: object"
1629,1630,2015-07-29,"19:27:11,966",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,"35    E3.0
Name: EventId, dtype: object","35    Interrupted while waiting for message on queue
Name: EventTemplate, dtype: object"
1630,1631,2015-07-29,"19:27:12,075",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:45392,"29    E1.0
Name: EventId, dtype: object","29    Received connection request <*>
Name: EventTemplate, dtype: object"
1631,1632,2015-07-29,"19:27:15,206",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,"35    E3.0
Name: EventId, dtype: object","35    Interrupted while waiting for message on queue
Name: EventTemplate, dtype: object"
1632,1633,2015-07-29,"19:27:16,526",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,"15    E5.0
Name: EventId, dtype: object","15    <*> <*>
Name: EventTemplate, dtype: object"
1633,1634,2015-07-29,"19:27:18,644",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =","22    E4.0
Name: EventId, dtype: object","22    Connection broken for id <*> my id = <*> error =
Name: EventTemplate, dtype: object"
1634,1635,2015-07-29,"19:27:18,756",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,"15    E5.0
Name: EventId, dtype: object","15    <*> <*>
Name: EventTemplate, dtype: object"
1635,1636,2015-07-29,"19:27:18,757",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =","22    E4.0
Name: EventId, dtype: object","22    Connection broken for id <*> my id = <*> error =
Name: EventTemplate, dtype: object"
1636,1637,2015-07-29,"19:27:18,758",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:45424,"29    E1.0
Name: EventId, dtype: object","29    Received connection request <*>
Name: EventTemplate, dtype: object"
1637,1638,2015-07-29,"19:27:21,885",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,"15    E5.0
Name: EventId, dtype: object","15    <*> <*>
Name: EventTemplate, dtype: object"
1638,1639,2015-07-29,"19:27:21,894",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,"35    E3.0
Name: EventId, dtype: object","35    Interrupted while waiting for message on queue
Name: EventTemplate, dtype: object"
1639,1640,2015-07-29,"19:27:21,894",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,"13    E2.0
Name: EventId, dtype: object","13    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1640,1641,2015-07-29,"19:27:21,983",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,"35    E3.0
Name: EventId, dtype: object","35    Interrupted while waiting for message on queue
Name: EventTemplate, dtype: object"
1641,1642,2015-07-29,"19:27:25,235",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,"35    E3.0
Name: EventId, dtype: object","35    Interrupted while waiting for message on queue
Name: EventTemplate, dtype: object"
1642,1643,2015-07-29,"19:27:25,322",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,"13    E2.0
Name: EventId, dtype: object","13    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1643,1644,2015-07-29,"19:27:25,328",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,"35    E3.0
Name: EventId, dtype: object","35    Interrupted while waiting for message on queue
Name: EventTemplate, dtype: object"
