,LineId,Date,Time,Pid,Tid,Level,Component,Content,EventId,EventTemplate
1832,1833,03-17,16:16:04.205,2227,2227,V,PhoneStatusBar,setLightsOn(true),"16    E115
Name: EventId, dtype: object","16    setLightsOn(true)
Name: EventTemplate, dtype: object"
1833,1834,03-17,16:16:04.205,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","52    E21
Name: EventId, dtype: object","52    setSystemUiVisibility vis=0 mask=1 <*> <*> dif...
Name: EventTemplate, dtype: object"
1834,1835,03-17,16:16:04.208,1702,2105,D,PowerManagerService,"acquire lock=189667585, flags=0x1, tag=""*launch*"", name=android, ws=WorkSource{10057}, uid=1000, pid=1702","30    E181
Name: EventId, dtype: object","30    acquire lock=189667585, flags=0x1, tag=""*launc...
Name: EventTemplate, dtype: object"
1835,1836,03-17,16:16:04.209,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","40    E28
Name: EventId, dtype: object","40    <*>
Name: EventTemplate, dtype: object"
1836,1837,03-17,16:16:04.209,1702,2105,D,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".","184    E102
Name: EventId, dtype: object","184    <*> suspend blocker ""PowerManagerService.WakeL...
Name: EventTemplate, dtype: object"
1837,1838,03-17,16:16:04.212,2227,2227,V,PhoneStatusBar,setLightsOn(true),"16    E115
Name: EventId, dtype: object","16    setLightsOn(true)
Name: EventTemplate, dtype: object"
1838,1839,03-17,16:16:04.213,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","52    E21
Name: EventId, dtype: object","52    setSystemUiVisibility vis=0 mask=1 <*> <*> dif...
Name: EventTemplate, dtype: object"
1839,1840,03-17,16:16:04.223,2227,2227,V,PhoneStatusBar,setLightsOn(true),"16    E115
Name: EventId, dtype: object","16    setLightsOn(true)
Name: EventTemplate, dtype: object"
1840,1841,03-17,16:16:04.224,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","52    E21
Name: EventId, dtype: object","52    setSystemUiVisibility vis=0 mask=1 <*> <*> dif...
Name: EventTemplate, dtype: object"
1841,1842,03-17,16:16:04.242,1702,3697,W,ActivityManager,getRunningAppProcesses: caller 10112 does not hold REAL_GET_TASKS; limiting output,"190    E56
Name: EventId, dtype: object","190    <*> caller <*> does not hold REAL_GET_TASKS; l...
Name: EventTemplate, dtype: object"
1842,1843,03-17,16:16:04.242,2227,2227,V,PhoneStatusBar,setLightsOn(true),"16    E115
Name: EventId, dtype: object","16    setLightsOn(true)
Name: EventTemplate, dtype: object"
1843,1844,03-17,16:16:04.243,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","52    E21
Name: EventId, dtype: object","52    setSystemUiVisibility vis=0 mask=1 <*> <*> dif...
Name: EventTemplate, dtype: object"
1844,1845,03-17,16:16:04.291,1702,17632,I,WindowManager,"Taking screenshot from Surface with crop:[Rect(0, 48 - 720, 1208)], width:[432], height:[696], minLayer:[21000], maxLayer:[21080], inRotation:[false], rot:[0]","126    E19
Name: EventId, dtype: object","126    Taking screenshot from Surface with crop:[Rect...
Name: EventTemplate, dtype: object"
1845,1846,03-17,16:16:04.399,1702,1736,I,WindowManager,The change in focus caused us to need to do a layout begin,"53    E84
Name: EventId, dtype: object","53    The change in focus caused us to need to do a ...
Name: EventTemplate, dtype: object"
1846,1847,03-17,16:16:04.399,1702,1736,I,WindowManager,The change in focus caused us to need to do a layout end,"79    E85
Name: EventId, dtype: object","79    The change in focus caused us to need to do a ...
Name: EventTemplate, dtype: object"
1847,1848,03-17,16:16:04.408,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=708 mask=ffffffff oldVal=40000500 newVal=708 diff=40000208 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)","182    E10
Name: EventId, dtype: object","182    setSystemUiVisibility <*> mask=ffffffff <*> <*...
Name: EventTemplate, dtype: object"
1848,1849,03-17,16:16:04.409,2227,2227,I,PhoneStatusBar,cancelAutohide,"33    E98
Name: EventId, dtype: object","33    <*>
Name: EventTemplate, dtype: object"
1849,1850,03-17,16:16:04.409,2227,2227,I,PhoneStatusBar,"notifyUiVisibilityChanged:vis=0x708, SystemUiVisibility=0x708","3    E65
Name: EventId, dtype: object","3    <*> <*>
Name: EventTemplate, dtype: object"
1850,1851,03-17,16:16:04.419,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=0.0","56    E169
Name: EventId, dtype: object","56    updateClipping isOverlap:false, getTopPadding=...
Name: EventTemplate, dtype: object"
1851,1852,03-17,16:16:04.420,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,"139    E151
Name: EventId, dtype: object","139    updateDimmedActivatedHideSensitive overlap:false
Name: EventTemplate, dtype: object"
1852,1853,03-17,16:16:04.459,1702,2633,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity bnds=[264,444][920,908] }","34    E49
Name: EventId, dtype: object","34    Skipping, withExcluded: false, tr.intent:Inten...
Name: EventTemplate, dtype: object"
1853,1854,03-17,16:16:04.459,1702,2633,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=0x10840000 cmp=com.android.incallui/.InCallActivity (has extras) }","99    E39
Name: EventId, dtype: object","99    Skipping, withExcluded: false, tr.intent:Inten...
Name: EventTemplate, dtype: object"
1854,1855,03-17,16:16:04.459,1702,2633,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x18800000 cmp=com.tencent.mm/.plugin.base.stub.WXEntryActivity (has extras) }","54    E40
Name: EventId, dtype: object","54    Skipping, withExcluded: false, tr.intent:Inten...
Name: EventTemplate, dtype: object"
1855,1856,03-17,16:16:04.459,1702,2633,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10800000 cmp=com.tencent.qqmusic/.business.lockscreen.LockScreenActivity (has extras) }","54    E40
Name: EventId, dtype: object","54    Skipping, withExcluded: false, tr.intent:Inten...
Name: EventTemplate, dtype: object"
1856,1857,03-17,16:16:04.459,1702,2633,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=com.android.contacts.action.CHOOSE_SUB dat=tel:xxxxxxxxxxx flg=0x10808000 cmp=com.android.contacts/.ChooseSubActivity (has extras) }","171    E41
Name: EventId, dtype: object","171    Skipping, withExcluded: false, tr.intent:Inten...
Name: EventTemplate, dtype: object"
1857,1858,03-17,16:16:04.459,1702,2633,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.VIEW dat=file:///storage/emulated/0/Tencent/QQfile_recv/b.apk typ=application/vnd.android.package-archive flg=0x10800000 cmp=com.android.packageinstaller/.PackageInstallerActivity (has extras) }","69    E23
Name: EventId, dtype: object","69    Skipping, withExcluded: false, tr.intent:Inten...
Name: EventTemplate, dtype: object"
1858,1859,03-17,16:16:04.460,1702,2633,D,ActivityManager,"getRecentTasks: num=20,flags=62,totalTasks=46","85    E76
Name: EventId, dtype: object","85    getRecentTasks: <*>
Name: EventTemplate, dtype: object"
1859,1860,03-17,16:16:04.460,1702,2633,D,ActivityManager,getRecentTasks: topActivity=ComponentInfo{com.tencent.mobileqq/com.tencent.mobileqq.activity.SplashActivity},"170    E42
Name: EventId, dtype: object","170    getRecentTasks: topActivity=ComponentInfo{com....
Name: EventTemplate, dtype: object"
1860,1861,03-17,16:16:04.476,1702,3694,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity bnds=[264,444][920,908] }","106    E22
Name: EventId, dtype: object","106    Skipping, withExcluded: false, tr.intent:Inten...
Name: EventTemplate, dtype: object"
1861,1862,03-17,16:16:04.476,1702,3694,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=0x10840000 cmp=com.android.incallui/.InCallActivity (has extras) }","99    E39
Name: EventId, dtype: object","99    Skipping, withExcluded: false, tr.intent:Inten...
Name: EventTemplate, dtype: object"
1862,1863,03-17,16:16:04.476,1702,3694,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x18800000 cmp=com.tencent.mm/.plugin.base.stub.WXEntryActivity (has extras) }","54    E40
Name: EventId, dtype: object","54    Skipping, withExcluded: false, tr.intent:Inten...
Name: EventTemplate, dtype: object"
1863,1864,03-17,16:16:04.476,1702,3694,D,ActivityManager,"getRecentTasks: num=10,flags=62,totalTasks=46","85    E76
Name: EventId, dtype: object","85    getRecentTasks: <*>
Name: EventTemplate, dtype: object"
1864,1865,03-17,16:16:04.476,1702,3694,D,ActivityManager,getRecentTasks: topActivity=ComponentInfo{com.tencent.mobileqq/com.tencent.mobileqq.activity.SplashActivity},"170    E42
Name: EventId, dtype: object","170    getRecentTasks: topActivity=ComponentInfo{com....
Name: EventTemplate, dtype: object"
1865,1866,03-17,16:16:04.540,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=c0000700 mask=ffffffff oldVal=708 newVal=c0000700 diff=c0000008 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)","182    E10
Name: EventId, dtype: object","182    setSystemUiVisibility <*> mask=ffffffff <*> <*...
Name: EventTemplate, dtype: object"
1866,1867,03-17,16:16:04.541,2227,2227,I,PhoneStatusBar,cancelAutohide,"33    E98
Name: EventId, dtype: object","33    <*>
Name: EventTemplate, dtype: object"
1867,1868,03-17,16:16:04.541,2227,2227,I,PhoneStatusBar,"notifyUiVisibilityChanged:vis=0xc0000700, SystemUiVisibility=0xc0000700","3    E65
Name: EventId, dtype: object","3    <*> <*>
Name: EventTemplate, dtype: object"
1868,1869,03-17,16:16:04.583,7111,7111,V,AudioManager,getRingerMode...,"49    E104
Name: EventId, dtype: object","49    <*>
Name: EventTemplate, dtype: object"
1869,1870,03-17,16:16:04.597,1702,2633,D,PowerManagerService,"release:lock=189667585, flg=0x0, tag=""*launch*"", name=android"", ws=WorkSource{10057}, uid=1000, pid=1702","81    E9
Name: EventId, dtype: object","81    release:lock=189667585, flg=0x0, tag=""*launch*...
Name: EventTemplate, dtype: object"
1870,1871,03-17,16:16:04.598,1702,2633,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","40    E28
Name: EventId, dtype: object","40    <*>
Name: EventTemplate, dtype: object"
1871,1872,03-17,16:16:04.598,1702,2633,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".","184    E102
Name: EventId, dtype: object","184    <*> suspend blocker ""PowerManagerService.WakeL...
Name: EventTemplate, dtype: object"
1872,1873,03-17,16:16:04.598,1702,2644,I,NotificationManager,enqueueNotificationInternal: pkg=com.tencent.mm id=4097 notification=Notification(pri=1 contentView=null vibrate=[] sound=null tick defaults=0x0 flags=0x101 color=0x00000000 category=msg vis=PRIVATE),"103    E53
Name: EventId, dtype: object","103    enqueueNotificationInternal: pkg=com.tencent.m...
Name: EventTemplate, dtype: object"
1873,1874,03-17,16:16:04.606,1702,1702,I,NotificationManager,enqueueNotificationInternal: n.getKey = 0|com.tencent.mm|4097|null|10112,"122    E87
Name: EventId, dtype: object","122    enqueueNotificationInternal: n.getKey = <*>
Name: EventTemplate, dtype: object"
1874,1875,03-17,16:16:04.609,1702,1702,I,NotificationManager,"updateLightsLocked,mInCall =false,mScreenOn = true,ledNotification == null?false","11    E183
Name: EventId, dtype: object","11    updateLightsLocked,mInCall =false,mScreenOn = ...
Name: EventTemplate, dtype: object"
1875,1876,03-17,16:16:04.609,1702,1702,I,NotificationManager,"updateLightsLocked,turn off notificationLight","58    E105
Name: EventId, dtype: object","58    updateLightsLocked,turn off notificationLight
Name: EventTemplate, dtype: object"
1876,1877,03-17,16:16:04.647,2227,2227,I,PhoneStatusBar,addNotification key=0|com.tencent.mm|4097|null|10112,"19    E127
Name: EventId, dtype: object","19    addNotification <*>
Name: EventTemplate, dtype: object"
1877,1878,03-17,16:16:04.765,2227,2227,I,PanelView,mHeadsUpExistenceChangedRunnable,"75    E157
Name: EventId, dtype: object","75    <*>
Name: EventTemplate, dtype: object"
1878,1879,03-17,16:16:04.769,2227,2227,D,PhoneStatusBar,disable: < expand ICONS* alerts SYSTEM_INFO* back home recent clock navigationbar search quick_settings >,"157    E58
Name: EventId, dtype: object","157    disable: < expand <*> alerts <*> back home rec...
Name: EventTemplate, dtype: object"
1879,1880,03-17,16:16:04.769,2227,2227,I,PhoneStatusBar,suspendAutohide,"33    E98
Name: EventId, dtype: object","33    <*>
Name: EventTemplate, dtype: object"
1880,1881,03-17,16:16:04.772,2227,2227,I,PhoneStatusBar,"updateNotificationShade: total=0, active=0","120    E75
Name: EventId, dtype: object","120    updateNotificationShade: total=0, active=0
Name: EventTemplate, dtype: object"
1881,1882,03-17,16:16:04.772,2227,2227,I,PhoneStatusBar,removeNotificationChildren,"173    E116
Name: EventId, dtype: object","173    removeNotificationChildren
Name: EventTemplate, dtype: object"
1882,1883,03-17,16:16:04.774,2227,2227,I,PhoneStatusBar,"updateNotificationShade: total=1, active=1","104    E88
Name: EventId, dtype: object","104    updateNotificationShade: total=1, active=1
Name: EventTemplate, dtype: object"
1883,1884,03-17,16:16:04.774,2227,2227,I,PhoneStatusBar,removeNotificationChildren,"173    E116
Name: EventId, dtype: object","173    removeNotificationChildren
Name: EventTemplate, dtype: object"
1884,1885,03-17,16:16:04.774,1702,2107,I,NotificationManager,Marking notification as seen 0|com.tencent.mm|4097|null|10112,"38    E128
Name: EventId, dtype: object","38    Marking notification as seen <*>
Name: EventTemplate, dtype: object"
1885,1886,03-17,16:16:04.790,1702,17621,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,"190    E56
Name: EventId, dtype: object","190    <*> caller <*> does not hold REAL_GET_TASKS; l...
Name: EventTemplate, dtype: object"
1886,1887,03-17,16:16:04.791,1702,3694,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,"190    E56
Name: EventId, dtype: object","190    <*> caller <*> does not hold REAL_GET_TASKS; l...
Name: EventTemplate, dtype: object"
1887,1888,03-17,16:16:04.808,1702,27365,I,NotificationManager,onNotificationExpansionChanged called,"177    E108
Name: EventId, dtype: object","177    <*> called
Name: EventTemplate, dtype: object"
1888,1889,03-17,16:16:04.816,1702,8303,I,WindowManager,Destroying surface Surface(name=com.tencent.mobileqq/com.tencent.mobileqq.activity.SplashActivity) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.destroyOrSaveSurface:2201 com.android.server.wm.AppWindowToken.destroySurfaces:374 com.android.server.wm.AppWindowToken.notifyAppStopped:400 com.android.server.wm.WindowManagerService.notifyAppStopped:4869 com.android.server.am.ActivityStack.activityStoppedLocked:1393 com.android.server.am.ActivityManagerService.activityStopped:7690,"27    E3
Name: EventId, dtype: object","27    Destroying surface <*> called by com.android.s...
Name: EventTemplate, dtype: object"
1889,1890,03-17,16:16:04.850,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-429.0","80    E159
Name: EventId, dtype: object","80    updateClipping <*> getTopPadding=333.0, <*>
Name: EventTemplate, dtype: object"
1890,1891,03-17,16:16:04.850,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,"142    E97
Name: EventId, dtype: object","142    updateDimmedActivatedHideSensitive overlap:false
Name: EventTemplate, dtype: object"
1891,1892,03-17,16:16:04.858,1702,1736,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,"190    E56
Name: EventId, dtype: object","190    <*> caller <*> does not hold REAL_GET_TASKS; l...
Name: EventTemplate, dtype: object"
1892,1893,03-17,16:16:04.949,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-497.0","80    E159
Name: EventId, dtype: object","80    updateClipping <*> getTopPadding=333.0, <*>
Name: EventTemplate, dtype: object"
1893,1894,03-17,16:16:04.950,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,"142    E97
Name: EventId, dtype: object","142    updateDimmedActivatedHideSensitive overlap:false
Name: EventTemplate, dtype: object"
1894,1895,03-17,16:16:05.061,1702,3697,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,"190    E56
Name: EventId, dtype: object","190    <*> caller <*> does not hold REAL_GET_TASKS; l...
Name: EventTemplate, dtype: object"
1895,1896,03-17,16:16:05.065,1702,2633,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,"190    E56
Name: EventId, dtype: object","190    <*> caller <*> does not hold REAL_GET_TASKS; l...
Name: EventTemplate, dtype: object"
